% Model,HUR_model_weather_Jyvaskyla.mph
% Version,COMSOL 5.4.0.388
% Date,"Oct 14 2019, 18:31"
% Table,Table 4 - Line Average 3 (ht.alphaTdxx)
% Time (h),"Thermal diffusivity, xx component (m^2/s)"
8030,9.926470588235297E-7
8031,9.926470588235297E-7
8032,9.926470588235297E-7
8033,9.926470588235297E-7
8034,9.926470588235297E-7
8035,9.926470588235297E-7
8036,9.926470588235297E-7
8037,9.926470588235297E-7
8038,9.926470588235297E-7
8039,9.926470588235297E-7
8040,9.926470588235297E-7
8041,9.926470588235297E-7
8042,9.926470588235297E-7
8043,9.926470588235297E-7
8044,9.926470588235297E-7
8045,9.926470588235297E-7
8046,9.926470588235297E-7
8047,9.926470588235297E-7
8048,9.926470588235297E-7
8049,9.926470588235297E-7
8050,9.926470588235297E-7
8051,9.926470588235297E-7
8052,9.926470588235297E-7
8053,9.926470588235297E-7
8054,9.926470588235297E-7
8055,9.926470588235297E-7
8056,9.926470588235297E-7
8057,9.926470588235297E-7
8058,9.926470588235297E-7
8059,9.926470588235297E-7
8060,9.926470588235297E-7
8061,9.926470588235297E-7
8062,9.926470588235297E-7
8063,9.926470588235297E-7
8064,9.926470588235297E-7
8065,9.926470588235297E-7
8066,9.926470588235297E-7
8067,9.926470588235297E-7
8068,9.926470588235297E-7
8069,9.926470588235297E-7
8070,9.926470588235297E-7
8071,9.926470588235297E-7
8072,9.926470588235297E-7
8073,9.926470588235297E-7
8074,9.926470588235297E-7
8075,9.926470588235297E-7
8076,9.926470588235297E-7
8077,9.926470588235297E-7
8078,9.926470588235297E-7
8079,9.926470588235297E-7
8080,9.926470588235297E-7
8081,9.926470588235297E-7
8082,9.926470588235297E-7
8083,9.926470588235297E-7
8084,9.926470588235297E-7
8085,9.926470588235297E-7
8086,9.926470588235297E-7
8087,9.926470588235297E-7
8088,9.926470588235297E-7
8089,9.926470588235297E-7
8090,9.926470588235297E-7
8091,9.926470588235297E-7
8092,9.926470588235297E-7
8093,9.926470588235297E-7
8094,9.926470588235297E-7
8095,9.926470588235297E-7
8096,9.926470588235297E-7
8097,9.926470588235297E-7
8098,9.926470588235297E-7
8099,9.926470588235297E-7
8100,9.926470588235297E-7
8101,9.926470588235297E-7
8102,9.926470588235297E-7
8103,9.926470588235297E-7
8104,9.926470588235297E-7
8105,9.926470588235297E-7
8106,9.926470588235297E-7
8107,9.926470588235297E-7
8108,9.926470588235297E-7
8109,9.926470588235297E-7
8110,9.926470588235297E-7
8111,9.926470588235297E-7
8112,9.926470588235297E-7
8113,9.926470588235297E-7
8114,9.926470588235297E-7
8115,9.926470588235297E-7
8116,9.926470588235297E-7
8117,9.926470588235297E-7
8118,9.926470588235297E-7
8119,9.926470588235297E-7
8120,9.926470588235297E-7
8121,9.926470588235297E-7
8122,9.926470588235297E-7
8123,9.926470588235297E-7
8124,9.926470588235297E-7
8125,9.926470588235297E-7
8126,9.926470588235297E-7
8127,9.926470588235297E-7
8128,9.926470588235297E-7
8129,9.926470588235297E-7
8130,9.926470588235297E-7
8131,9.926470588235297E-7
8132,9.926470588235297E-7
8133,9.926470588235297E-7
8134,9.926470588235297E-7
8135,9.926470588235297E-7
8136,9.926470588235297E-7
8137,9.926470588235297E-7
8138,9.926470588235297E-7
8139,9.926470588235297E-7
8140,9.926470588235297E-7
8141,9.926470588235297E-7
8142,9.926470588235297E-7
8143,9.926470588235297E-7
8144,9.926470588235297E-7
8145,9.926470588235297E-7
8146,9.926470588235297E-7
8147,9.926470588235297E-7
8148,9.926470588235297E-7
8149,9.926470588235297E-7
8150,9.926470588235297E-7
8151,9.926470588235297E-7
8152,9.926470588235297E-7
8153,9.926470588235297E-7
8154,9.926470588235297E-7
8155,9.926470588235297E-7
8156,9.926470588235297E-7
8157,9.926470588235297E-7
8158,9.926470588235297E-7
8159,9.926470588235297E-7
8160,9.926470588235297E-7
8161,9.926470588235297E-7
8162,9.926470588235297E-7
8163,9.926470588235297E-7
8164,9.926470588235297E-7
8165,9.926470588235297E-7
8166,9.926470588235297E-7
8167,9.926470588235297E-7
8168,9.926470588235297E-7
8169,9.926470588235297E-7
8170,9.926470588235297E-7
8171,9.926470588235297E-7
8172,9.926470588235297E-7
8173,9.926470588235297E-7
8174,9.926470588235297E-7
8175,9.926470588235297E-7
8176,9.926470588235297E-7
8177,9.926470588235297E-7
8178,9.926470588235297E-7
8179,9.926470588235297E-7
8180,9.926470588235297E-7
8181,9.926470588235297E-7
8182,9.926470588235297E-7
8183,9.926470588235297E-7
8184,9.926470588235297E-7
8185,9.926470588235297E-7
8186,9.926470588235297E-7
8187,9.926470588235297E-7
8188,9.926470588235297E-7
8189,9.926470588235297E-7
8190,9.926470588235297E-7
8191,9.926470588235297E-7
8192,9.926470588235297E-7
8193,9.926470588235297E-7
8194,9.926470588235297E-7
8195,9.926470588235297E-7
8196,9.926470588235297E-7
8197,9.926470588235297E-7
8198,9.926470588235297E-7
8199,9.926470588235297E-7
8200,9.926470588235297E-7
8201,9.926470588235297E-7
8202,9.926470588235297E-7
8203,9.926470588235297E-7
8204,9.926470588235297E-7
8205,9.926470588235297E-7
8206,9.926470588235297E-7
8207,9.926470588235297E-7
8208,9.926470588235297E-7
8209,9.926470588235297E-7
8210,9.926470588235297E-7
8211,9.926470588235297E-7
8212,9.926470588235297E-7
8213,9.926470588235297E-7
8214,9.926470588235297E-7
8215,9.926470588235297E-7
8216,9.926470588235297E-7
8217,9.926470588235297E-7
8218,9.926470588235297E-7
8219,9.926470588235297E-7
8220,9.926470588235297E-7
8221,9.926470588235297E-7
8222,9.926470588235297E-7
8223,9.926470588235297E-7
8224,9.926470588235297E-7
8225,9.926470588235297E-7
8226,9.926470588235297E-7
8227,9.926470588235297E-7
8228,9.926470588235297E-7
8229,9.926470588235297E-7
8230,9.926470588235297E-7
8231,9.926470588235297E-7
8232,9.926470588235297E-7
8233,9.926470588235297E-7
8234,9.926470588235297E-7
8235,9.926470588235297E-7
8236,9.926470588235297E-7
8237,9.926470588235297E-7
8238,9.926470588235297E-7
8239,9.926470588235297E-7
8240,9.926470588235297E-7
8241,9.926470588235297E-7
8242,9.926470588235297E-7
8243,9.926470588235297E-7
8244,9.926470588235297E-7
8245,9.926470588235297E-7
8246,9.926470588235297E-7
8247,9.926470588235297E-7
8248,9.926470588235297E-7
8249,9.926470588235297E-7
8250,9.926470588235297E-7
8251,9.926470588235297E-7
8252,9.926470588235297E-7
8253,9.926470588235297E-7
8254,9.926470588235297E-7
8255,9.926470588235297E-7
8256,9.926470588235297E-7
8257,9.926470588235297E-7
8258,9.926470588235297E-7
8259,9.926470588235297E-7
8260,9.926470588235297E-7
8261,9.926470588235297E-7
8262,9.926470588235297E-7
8263,9.926470588235297E-7
8264,9.926470588235297E-7
8265,9.926470588235297E-7
8266,9.926470588235297E-7
8267,9.926470588235297E-7
8268,9.926470588235297E-7
8269,9.926470588235297E-7
8270,9.926470588235297E-7
8271,9.926470588235297E-7
8272,9.926470588235297E-7
8273,9.926470588235297E-7
8274,9.926470588235297E-7
8275,9.926470588235297E-7
8276,9.926470588235297E-7
8277,9.926470588235297E-7
8278,9.926470588235297E-7
8279,9.926470588235297E-7
8280,9.926470588235297E-7
8281,9.926470588235297E-7
8282,9.926470588235297E-7
8283,9.926470588235297E-7
8284,9.926470588235297E-7
8285,9.926470588235297E-7
8286,9.926470588235297E-7
8287,9.926470588235297E-7
8288,9.926470588235297E-7
8289,9.926470588235297E-7
8290,9.926470588235297E-7
8291,9.926470588235297E-7
8292,9.926470588235297E-7
8293,9.926470588235297E-7
8294,9.926470588235297E-7
8295,9.926470588235297E-7
8296,9.926470588235297E-7
8297,9.926470588235297E-7
8298,9.926470588235297E-7
8299,9.926470588235297E-7
8300,9.926470588235297E-7
8301,9.926470588235297E-7
8302,9.926470588235297E-7
8303,9.926470588235297E-7
8304,9.926470588235297E-7
8305,9.926470588235297E-7
8306,9.926470588235297E-7
8307,9.926470588235297E-7
8308,9.926470588235297E-7
8309,9.926470588235297E-7
8310,9.926470588235297E-7
8311,9.926470588235297E-7
8312,9.926470588235297E-7
8313,9.926470588235297E-7
8314,9.926470588235297E-7
8315,9.926470588235297E-7
8316,9.926470588235297E-7
8317,9.926470588235297E-7
8318,9.926470588235297E-7
8319,9.926470588235297E-7
8320,9.926470588235297E-7
8321,9.926470588235297E-7
8322,9.926470588235297E-7
8323,9.926470588235297E-7
8324,9.926470588235297E-7
8325,9.926470588235297E-7
8326,9.926470588235297E-7
8327,9.926470588235297E-7
8328,9.926470588235297E-7
8329,9.926470588235297E-7
8330,9.926470588235297E-7
8331,9.926470588235297E-7
8332,9.926470588235297E-7
8333,9.926470588235297E-7
8334,9.926470588235297E-7
8335,9.926470588235297E-7
8336,9.926470588235297E-7
8337,9.926470588235297E-7
8338,9.926470588235297E-7
8339,9.926470588235297E-7
8340,9.926470588235297E-7
8341,9.926470588235297E-7
8342,9.926470588235297E-7
8343,9.926470588235297E-7
8344,9.926470588235297E-7
8345,9.926470588235297E-7
8346,9.926470588235297E-7
8347,9.926470588235297E-7
8348,9.926470588235297E-7
8349,9.926470588235297E-7
8350,9.926470588235297E-7
8351,9.926470588235297E-7
8352,9.926470588235297E-7
8353,9.926470588235297E-7
8354,9.926470588235297E-7
8355,9.926470588235297E-7
8356,9.926470588235297E-7
8357,9.926470588235297E-7
8358,9.926470588235297E-7
8359,9.926470588235297E-7
8360,9.926470588235297E-7
8361,9.926470588235297E-7
8362,9.926470588235297E-7
8363,9.926470588235297E-7
8364,9.926470588235297E-7
8365,9.926470588235297E-7
8366,9.926470588235297E-7
8367,9.926470588235297E-7
8368,9.926470588235297E-7
8369,9.926470588235297E-7
8370,9.926470588235297E-7
8371,9.926470588235297E-7
8372,9.926470588235297E-7
8373,9.926470588235297E-7
8374,9.926470588235297E-7
8375,9.926470588235297E-7
8376,9.926470588235297E-7
8377,9.926470588235297E-7
8378,9.926470588235297E-7
8379,9.926470588235297E-7
8380,9.926470588235297E-7
8381,9.926470588235297E-7
8382,9.926470588235297E-7
8383,9.926470588235297E-7
8384,9.926470588235297E-7
8385,9.926470588235297E-7
8386,9.926470588235297E-7
8387,9.926470588235297E-7
8388,9.926470588235297E-7
8389,9.926470588235297E-7
8390,9.926470588235297E-7
8391,9.926470588235297E-7
8392,9.926470588235297E-7
8393,9.926470588235297E-7
8394,9.926470588235297E-7
8395,9.926470588235297E-7
8396,9.926470588235297E-7
8397,9.926470588235297E-7
8398,9.926470588235297E-7
8399,9.926470588235297E-7
8400,9.926470588235297E-7
8401,9.926470588235297E-7
8402,9.926470588235297E-7
8403,9.926470588235297E-7
8404,9.926470588235297E-7
8405,9.926470588235297E-7
8406,9.926470588235297E-7
8407,9.926470588235297E-7
8408,9.926470588235297E-7
8409,9.926470588235297E-7
8410,9.926470588235297E-7
8411,9.926470588235297E-7
8412,9.926470588235297E-7
8413,9.926470588235297E-7
8414,9.926470588235297E-7
8415,9.926470588235297E-7
8416,9.926470588235297E-7
8417,9.926470588235297E-7
8418,9.926470588235297E-7
8419,9.926470588235297E-7
8420,9.926470588235297E-7
8421,9.926470588235297E-7
8422,9.926470588235297E-7
8423,9.926470588235297E-7
8424,9.926470588235297E-7
8425,9.926470588235297E-7
8426,9.926470588235297E-7
8427,9.926470588235297E-7
8428,9.926470588235297E-7
8429,9.926470588235297E-7
8430,9.926470588235297E-7
8431,9.926470588235297E-7
8432,9.926470588235297E-7
8433,9.926470588235297E-7
8434,9.926470588235297E-7
8435,9.926470588235297E-7
8436,9.926470588235297E-7
8437,9.926470588235297E-7
8438,9.926470588235297E-7
8439,9.926470588235297E-7
8440,9.926470588235297E-7
8441,9.926470588235297E-7
8442,9.926470588235297E-7
8443,9.926470588235297E-7
8444,9.926470588235297E-7
8445,9.926470588235297E-7
8446,9.926470588235297E-7
8447,9.926470588235297E-7
8448,9.926470588235297E-7
8449,9.926470588235297E-7
8450,9.926470588235297E-7
8451,9.926470588235297E-7
8452,9.926470588235297E-7
8453,9.926470588235297E-7
8454,9.926470588235297E-7
8455,9.926470588235297E-7
8456,9.926470588235297E-7
8457,9.926470588235297E-7
8458,9.926470588235297E-7
8459,9.926470588235297E-7
8460,9.926470588235297E-7
8461,9.926470588235297E-7
8462,9.926470588235297E-7
8463,9.926470588235297E-7
8464,9.926470588235297E-7
8465,9.926470588235297E-7
8466,9.926470588235297E-7
8467,9.926470588235297E-7
8468,9.926470588235297E-7
8469,9.926470588235297E-7
8470,9.926470588235297E-7
8471,9.926470588235297E-7
8472,9.926470588235297E-7
8473,9.926470588235297E-7
8474,9.926470588235297E-7
8475,9.926470588235297E-7
8476,9.926470588235297E-7
8477,9.926470588235297E-7
8478,9.926470588235297E-7
8479,9.926470588235297E-7
8480,9.926470588235297E-7
8481,9.926470588235297E-7
8482,9.926470588235297E-7
8483,9.926470588235297E-7
8484,9.926470588235297E-7
8485,9.926470588235297E-7
8486,9.926470588235297E-7
8487,9.926470588235297E-7
8488,9.926470588235297E-7
8489,9.926470588235297E-7
8490,9.926470588235297E-7
8491,9.926470588235297E-7
8492,9.926470588235297E-7
8493,9.926470588235297E-7
8494,9.926470588235297E-7
8495,9.926470588235297E-7
8496,9.926470588235297E-7
8497,9.926470588235297E-7
8498,9.926470588235297E-7
8499,9.926470588235297E-7
8500,9.926470588235297E-7
8501,9.926470588235297E-7
8502,9.926470588235297E-7
8503,9.926470588235297E-7
8504,9.926470588235297E-7
8505,9.926470588235297E-7
8506,9.926470588235297E-7
8507,9.926470588235297E-7
8508,9.926470588235297E-7
8509,9.926470588235297E-7
8510,9.926470588235297E-7
8511,9.926470588235297E-7
8512,9.926470588235297E-7
8513,9.926470588235297E-7
8514,9.926470588235297E-7
8515,9.926470588235297E-7
8516,9.926470588235297E-7
8517,9.926470588235297E-7
8518,9.926470588235297E-7
8519,9.926470588235297E-7
8520,9.926470588235297E-7
8521,9.926470588235297E-7
8522,9.926470588235297E-7
8523,9.926470588235297E-7
8524,9.926470588235297E-7
8525,9.926470588235297E-7
8526,9.926470588235297E-7
8527,9.926470588235297E-7
8528,9.926470588235297E-7
8529,9.926470588235297E-7
8530,9.926470588235297E-7
8531,9.926470588235297E-7
8532,9.926470588235297E-7
8533,9.926470588235297E-7
8534,9.926470588235297E-7
8535,9.926470588235297E-7
8536,9.926470588235297E-7
8537,9.926470588235297E-7
8538,9.926470588235297E-7
8539,9.926470588235297E-7
8540,9.926470588235297E-7
8541,9.926470588235297E-7
8542,9.926470588235297E-7
8543,9.926470588235297E-7
8544,9.926470588235297E-7
8545,9.926470588235297E-7
8546,9.926470588235297E-7
8547,9.926470588235297E-7
8548,9.926470588235297E-7
8549,9.926470588235297E-7
8550,9.926470588235297E-7
8551,9.926470588235297E-7
8552,9.926470588235297E-7
8553,9.926470588235297E-7
8554,9.926470588235297E-7
8555,9.926470588235297E-7
8556,9.926470588235297E-7
8557,9.926470588235297E-7
8558,9.926470588235297E-7
8559,9.926470588235297E-7
8560,9.926470588235297E-7
8561,9.926470588235297E-7
8562,9.926470588235297E-7
8563,9.926470588235297E-7
8564,9.926470588235297E-7
8565,9.926470588235297E-7
8566,9.926470588235297E-7
8567,9.926470588235297E-7
8568,9.926470588235297E-7
8569,9.926470588235297E-7
8570,9.926470588235297E-7
8571,9.926470588235297E-7
8572,9.926470588235297E-7
8573,9.926470588235297E-7
8574,9.926470588235297E-7
8575,9.926470588235297E-7
8576,9.926470588235297E-7
8577,9.926470588235297E-7
8578,9.926470588235297E-7
8579,9.926470588235297E-7
8580,9.926470588235297E-7
8581,9.926470588235297E-7
8582,9.926470588235297E-7
8583,9.926470588235297E-7
8584,9.926470588235297E-7
8585,9.926470588235297E-7
8586,9.926470588235297E-7
8587,9.926470588235297E-7
8588,9.926470588235297E-7
8589,9.926470588235297E-7
8590,9.926470588235297E-7
8591,9.926470588235297E-7
8592,9.926470588235297E-7
8593,9.926470588235297E-7
8594,9.926470588235297E-7
8595,9.926470588235297E-7
8596,9.926470588235297E-7
8597,9.926470588235297E-7
8598,9.926470588235297E-7
8599,9.926470588235297E-7
8600,9.926470588235297E-7
8601,9.926470588235297E-7
8602,9.926470588235297E-7
8603,9.926470588235297E-7
8604,9.926470588235297E-7
8605,9.926470588235297E-7
8606,9.926470588235297E-7
8607,9.926470588235297E-7
8608,9.926470588235297E-7
8609,9.926470588235297E-7
8610,9.926470588235297E-7
8611,9.926470588235297E-7
8612,9.926470588235297E-7
8613,9.926470588235297E-7
8614,9.926470588235297E-7
8615,9.926470588235297E-7
8616,9.926470588235297E-7
8617,9.926470588235297E-7
8618,9.926470588235297E-7
8619,9.926470588235297E-7
8620,9.926470588235297E-7
8621,9.926470588235297E-7
8622,9.926470588235297E-7
8623,9.926470588235297E-7
8624,9.926470588235297E-7
8625,9.926470588235297E-7
8626,9.926470588235297E-7
8627,9.926470588235297E-7
8628,9.926470588235297E-7
8629,9.926470588235297E-7
8630,9.926470588235297E-7
8631,9.926470588235297E-7
8632,9.926470588235297E-7
8633,9.926470588235297E-7
8634,9.926470588235297E-7
8635,9.926470588235297E-7
8636,9.926470588235297E-7
8637,9.926470588235297E-7
8638,9.926470588235297E-7
8639,9.926470588235297E-7
8640,9.926470588235297E-7
8641,9.926470588235297E-7
8642,9.926470588235297E-7
8643,9.926470588235297E-7
8644,9.926470588235297E-7
8645,9.926470588235297E-7
8646,9.926470588235297E-7
8647,9.926470588235297E-7
8648,9.926470588235297E-7
8649,9.926470588235297E-7
8650,9.926470588235297E-7
8651,9.926470588235297E-7
8652,9.926470588235297E-7
8653,9.926470588235297E-7
8654,9.926470588235297E-7
8655,9.926470588235297E-7
8656,9.926470588235297E-7
8657,9.926470588235297E-7
8658,9.926470588235297E-7
8659,9.926470588235297E-7
8660,9.926470588235297E-7
8661,9.926470588235297E-7
8662,9.926470588235297E-7
8663,9.926470588235297E-7
8664,9.926470588235297E-7
8665,9.926470588235297E-7
8666,9.926470588235297E-7
8667,9.926470588235297E-7
8668,9.926470588235297E-7
8669,9.926470588235297E-7
8670,9.926470588235297E-7
8671,9.926470588235297E-7
8672,9.926470588235297E-7
8673,9.926470588235297E-7
8674,9.926470588235297E-7
8675,9.926470588235297E-7
8676,9.926470588235297E-7
8677,9.926470588235297E-7
8678,9.926470588235297E-7
8679,9.926470588235297E-7
8680,9.926470588235297E-7
8681,9.926470588235297E-7
8682,9.926470588235297E-7
8683,9.926470588235297E-7
8684,9.926470588235297E-7
8685,9.926470588235297E-7
8686,9.926470588235297E-7
8687,9.926470588235297E-7
8688,9.926470588235297E-7
8689,9.926470588235297E-7
8690,9.926470588235297E-7
8691,9.926470588235297E-7
8692,9.926470588235297E-7
8693,9.926470588235297E-7
8694,9.926470588235297E-7
8695,9.926470588235297E-7
8696,9.926470588235297E-7
8697,9.926470588235297E-7
8698,9.926470588235297E-7
8699,9.926470588235297E-7
8700,9.926470588235297E-7
8701,9.926470588235297E-7
8702,9.926470588235297E-7
8703,9.926470588235297E-7
8704,9.926470588235297E-7
8705,9.926470588235297E-7
